pid,task_id,date,task_type,tpe_change,description,submitted_by
5295,83570,2026-03-14 10:12:03,prediction,9,S59 Regular Season Results Prediction,ZootTX
5295,83829,2026-03-15 19:20:36,activity check,2,Weekly Activity Check: +2,Commaperiod
5295,83830,2026-03-15 19:20:41,training,5,Weekly Training: +5,Commaperiod
5295,84201,2026-03-16 09:29:34,point task,3,S59 PT#5,ZootTX
5295,85018,2026-03-20 21:03:50,prediction,4,S59 Playoff Results Prediction,AustinP0027
5295,85194,2026-03-21 11:15:15,regression,-432,S60 Regression: 432 TPE,lemonoppy
5295,85532,2026-03-21 16:39:13,activity check,2,Weekly Activity Check: +2,Commaperiod
5295,85533,2026-03-21 16:39:19,training,5,Weekly Training: +5,Commaperiod
5295,85534,2026-03-21 16:39:23,training camp,8,Team Training Camp: +8,Commaperiod
5295,85535,2026-03-21 16:39:33,seasonal equipment,30,Seasonal Equipment: +30,Commaperiod
5295,86385,2026-03-24 16:17:25,activity check,2,Weekly Activity Check: +2,Commaperiod
5295,86386,2026-03-24 16:17:30,training,5,Weekly Training: +5,Commaperiod
5295,87366,2026-03-30 14:51:48,activity check,2,Weekly Activity Check: +2,Commaperiod
5295,87367,2026-03-30 14:51:52,training,5,Weekly Training: +5,Commaperiod
5295,88391,2026-04-06 12:41:34,point task,10,S60 OT,lemonoppy
5295,88883,2026-04-07 08:51:03,prediction,2,S60 W1 Predictions,AustinP0027
5295,89143,2026-04-08 18:45:00,activity check,2,Weekly Activity Check: +2,Commaperiod
5295,89144,2026-04-08 18:45:06,training,5,Weekly Training: +5,Commaperiod
5295,89369,2026-04-09 09:18:11,prediction,3,S60 W2 Predictions,AustinP0027
5295,89739,2026-04-11 10:12:47,prediction,3,S60 W3 Predictions,ZootTX
5295,90059,2026-04-11 10:13:33,prediction,3,S60 W4 Predictions,ZootTX
5295,90674,2026-04-13 10:25:33,point task,3,S60 PT#1,ZootTX
5295,91211,2026-04-14 09:37:03,prediction,3,S60 W5 Predictions,lemonoppy
5295,91629,2026-04-16 09:09:13,prediction,3,S60 W6 Predictions,AustinP0027
5295,91784,2026-04-16 14:41:13,activity check,2,Weekly Activity Check: +2,Commaperiod
5295,91785,2026-04-16 14:41:18,training,5,Weekly Training: +5,Commaperiod
5295,92043,2026-04-19 19:23:05,prediction,2,S60 W7 Predictions,lemonoppy
5295,92590,2026-04-20 11:17:17,point task,3,S60 PT#2,ZootTX
5295,92767,2026-04-20 16:52:55,activity check,2,Weekly Activity Check: +2,Commaperiod
5295,92768,2026-04-20 16:53:00,training,5,Weekly Training: +5,Commaperiod
5295,93079,2026-04-21 11:14:13,prediction,3,S60 W8 Predictions,AustinP0027
5295,93489,2026-04-23 08:43:50,prediction,3,S60 W9 Predictions,AustinP0027
5295,94057,2026-04-27 10:23:36,point task,3,S60 PT#3,ZootTX
5295,94525,2026-04-27 20:21:16,prediction,3,S60 W10 Predictions,AustinP0027
5295,94887,2026-04-28 09:11:48,prediction,3,S60 W11 Predictions,AustinP0027
5295,95100,2026-04-29 14:47:39,activity check,2,Weekly Activity Check: +2,Commaperiod
5295,95101,2026-04-29 14:47:45,training,5,Weekly Training: +5,Commaperiod
5295,95301,2026-04-30 09:47:27,prediction,2,S60 W12 Predictions,AustinP0027
5295,95753,2026-05-03 14:51:34,prediction,3,S60 W13 Predictions,AustinP0027
5295,96651,2026-05-04 16:19:21,point task,3,S60 PT#4,ZootTX
5295,96722,2026-05-04 16:54:07,activity check,2,Weekly Activity Check: +2,Commaperiod
5295,96723,2026-05-04 16:54:15,training,5,Weekly Training: +5,Commaperiod
5295,97004,2026-05-05 09:06:11,prediction,3,S60 W14 Predictions,AustinP0027
5295,97465,2026-05-07 10:48:13,prediction,2,S60 W15 Predictions,AustinP0027
5295,97841,2026-05-09 08:52:31,prediction,2,S60 W16 Predictions,AustinP0027
5295,98414,2026-05-11 01:45:21,activity check,2,Weekly Activity Check: +2,Commaperiod
5295,98415,2026-05-11 01:45:27,training,5,Weekly Training: +5,Commaperiod
5295,98926,2026-05-11 19:30:24,point task,3,S60 PT#5,ZootTX
5295,99268,2026-05-12 16:36:14,point task,1,S60 Host City Voting,lemonoppy
5295,99787,2026-05-15 21:43:42,prediction,4,S60 Playoff Results Prediction,AustinP0027
5295,99945,2026-05-16 12:36:50,regression,-416,S61 Regression: 416 TPE,lemonoppy
5295,100846,2026-05-18 14:50:06,activity check,2,Weekly Activity Check: +2,Commaperiod
5295,100847,2026-05-18 14:50:10,training,5,Weekly Training: +5,Commaperiod
5295,100848,2026-05-18 14:50:14,training camp,8,Team Training Camp: +8,Commaperiod
5295,100849,2026-05-18 14:50:20,seasonal equipment,30,Seasonal Equipment: +30,Commaperiod
5295,102015,2026-05-23 08:37:50,prediction,9,S60 First Rounders,AustinP0027
5295,103930,2026-06-02 11:07:09,prediction,2,S61 W1 Predictions,AustinP0027
5295,104585,2026-06-04 08:48:13,prediction,3,S61 W2 Predictions,AustinP0027
5295,104996,2026-06-06 09:39:59,prediction,3,S61 W3 Predictions,AustinP0027
5295,105325,2026-06-06 09:40:57,prediction,3,S61 W4 Predictions,AustinP0027
5295,106396,2026-06-09 09:51:34,prediction,2,S61 W5 Predictions,lemonoppy
5295,106815,2026-06-11 12:08:22,prediction,2,S61 W6 Predictions,lemonoppy
5295,107153,2026-06-12 21:21:40,prediction,3,S61 W7 Predictions,lemonoppy
5295,107984,2026-06-16 08:39:05,prediction,3,S61 W8 Predictions,AustinP0027
5295,108595,2026-06-17 21:19:16,prediction,3,S61 W9 Predictions,lemonoppy
5295,108974,2026-06-20 13:04:49,prediction,3,S61 W10 Predictions,AustinP0027
5295,109452,2026-06-22 10:13:32,point task,1,S60 Community Ballot,lemonoppy
5295,110173,2026-06-22 21:57:40,prediction,2,S61 W11 Predictions,lemonoppy
5295,110603,2026-06-25 08:04:27,prediction,3,S61 W12 Predictions,AustinP0027
5295,110960,2026-06-26 21:20:53,prediction,3,S61 W13 Predictions,lemonoppy
5295,112230,2026-06-29 23:04:39,prediction,3,S61 W14 Predictions,lemonoppy
5295,112635,2026-07-01 22:32:12,prediction,3,S61 W15 Predictions,AustinP0027
5295,112984,2026-07-03 21:27:36,prediction,3,S61 W16 Predictions,lemonoppy
5295,114741,2026-07-10 21:59:26,prediction,2,S61 Playoff Results Prediction,lemonoppy
5295,114870,2026-07-11 13:29:18,regression,-305,S62 Regression: 305 TPE,lemonoppy
5295,118483,2026-07-27 22:09:29,prediction,2,S62 W1 Predictions,lemonoppy
5295,118944,2026-07-30 09:09:24,prediction,2,S62 W2 Predictions,AustinP0027
5295,119289,2026-08-01 09:52:35,prediction,2,S62 W3 Predictions,AustinP0027
5295,119596,2026-08-01 09:53:18,prediction,3,S62 W4 Predictions,AustinP0027
5295,120405,2026-08-04 09:39:12,prediction,3,S62 W5 Predictions,AustinP0027
5295,121037,2026-08-07 15:09:45,prediction,3,S62 W6 Predictions,AustinP0027
5295,121373,2026-08-08 22:47:04,prediction,3,S62 W7 Predictions,AustinP0027
5295,122345,2026-08-11 09:55:47,prediction,2,S62 W8 Predictions,AustinP0027
5295,122728,2026-08-12 22:30:45,prediction,2,S62 W9 Predictions,AustinP0027
5295,123080,2026-08-14 22:24:29,prediction,3,S62 W10 Predictions,lemonoppy
5295,123811,2026-08-17 21:24:56,prediction,3,S62 W11 Predictions,lemonoppy
5295,124750,2026-08-20 20:42:28,prediction,2,S62 W12 Predictions,lemonoppy
5295,125089,2026-08-22 08:42:27,prediction,2,S62 W13 Predictions,AustinP0027
5295,126025,2026-08-24 21:43:17,prediction,2,S62 W14 Predictions,lemonoppy
5295,126431,2026-08-26 21:48:19,prediction,2,S62 W15 Predictions,AustinP0027
5295,126794,2026-08-28 22:34:19,prediction,2,S62 W16 Predictions,Frantik
5295,128743,2026-09-05 10:01:04,prediction,2,S62 Playoff Results Prediction,AustinP0027
5295,128878,2026-09-05 14:31:06,regression,-244,S63 Regression: 244 TPE,lemonoppy
5296,4611,2025-04-09 23:28:35,Create,1032,Initial Import,lemonoppy
5296,5272,2025-04-21 10:48:18,point task,7,S54 First Rounders,wizard_literal
5296,5594,2025-04-21 13:41:29,other,91,Portal Import,lemonoppy
5296,5813,2025-04-21 16:57:02,activity check,2,Weekly Activity Check: +2,qWest
5296,5814,2025-04-21 16:57:18,training,5,Weekly Training: +5,qWest
5296,6696,2025-04-28 10:10:07,training,5,Weekly Training: +5,qWest
5296,6695,2025-04-28 10:10:07,activity check,2,Weekly Activity Check: +2,qWest
5296,7429,2025-05-01 19:55:41,point task,16, ISFL S54 Claim Week 1,wizard_literal
5296,8209,2025-05-07 16:17:47,activity check,2,Weekly Activity Check: +2,qWest
5296,8210,2025-05-07 16:17:51,training,5,Weekly Training: +5,qWest
5296,8478,2025-05-08 16:30:59,point task,14,ISFL S54 Claim Week 2,wizard_literal
5296,8975,2025-05-12 15:44:14,activity check,2,Weekly Activity Check: +2,qWest
5296,8976,2025-05-12 15:44:17,training,5,Weekly Training: +5,qWest
5296,9509,2025-05-16 08:38:37,point task,12,S54 Week 3 Claim,wizard_literal
5296,9909,2025-05-19 12:31:14,activity check,2,Weekly Activity Check: +2,qWest
5296,9910,2025-05-19 12:31:21,training,5,Weekly Training: +5,qWest
5296,10486,2025-05-23 08:53:14,point task,3,(S54) PT #3,wizard_literal
5296,10712,2025-05-23 09:00:12,point task,3,ISFL Week 10 Predictions,wizard_literal
5296,10952,2025-05-23 09:04:07,point task,3,ISFL Week 11 Predictions,wizard_literal
5296,11220,2025-05-23 09:10:09,point task,3,ISFL Week 12 Predictions,wizard_literal
5296,11586,2025-05-26 10:08:40,activity check,2,Weekly Activity Check: +2,qWest
5296,11587,2025-05-26 10:08:44,training,5,Weekly Training: +5,qWest
5296,12236,2025-05-30 08:22:44,point task,3,(S54) ISFL Week 13 Predictions,wizard_literal
5296,12509,2025-05-30 08:23:56,point task,2, (S54) ISFL Week 14 Predictions,wizard_literal
5296,12782,2025-05-30 08:24:33,point task,3,(S54) ISFL Week 15 Predictions,wizard_literal
5296,13054,2025-05-30 08:25:42,point task,3,(S54) PT #4 - Personal Locker,wizard_literal
5296,13240,2025-06-01 13:01:57,point task,6,S54 Regular Season Preds,AustinP0027
5296,13560,2025-06-02 07:00:30,activity check,2,Weekly Activity Check: +2,qWest
5296,13561,2025-06-02 07:00:36,training,5,Weekly Training: +5,qWest
5296,14185,2025-06-05 13:26:06,point task,4,(S54) ISFL Week 16 Predictions,AustinP0027
5296,14615,2025-06-06 21:14:21,point task,3,(S54) PT #5,AustinP0027
5296,14927,2025-06-07 08:08:10,point task,4,S54 Playoff Preds,AustinP0027
5296,16258,2025-06-07 16:54:14,training camp,8,Team Training Camp: +8,qWest
5296,16259,2025-06-07 16:54:35,seasonal equipment,30,Seasonal Equipment: +30,qWest
5296,17495,2025-06-12 06:40:12,activity check,2,Weekly Activity Check: +2,qWest
5296,17496,2025-06-12 06:40:17,training,5,Weekly Training: +5,qWest
5296,17718,2025-06-13 22:15:52,point task,9,S55 First Rounders,AustinP0027
5296,18265,2025-06-16 13:27:34,activity check,2,Weekly Activity Check: +2,qWest
5296,18266,2025-06-16 13:27:38,training,5,Weekly Training: +5,qWest
5296,18916,2025-06-23 07:31:37,activity check,2,Weekly Activity Check: +2,qWest
5296,18917,2025-06-23 07:31:42,training,5,Weekly Training: +5,qWest
5296,19674,2025-06-26 15:13:24,point task,2,S55 ISFL Week 1 Predictions ,Asked Madden
5296,19982,2025-06-26 15:47:06,point task,3,S55 ISFL Week 2 Predictions,Asked Madden
5296,20304,2025-06-27 15:24:13,point task,10,S55 Offseason Task,ZootTX
5296,20540,2025-06-30 05:57:19,activity check,2,Weekly Activity Check: +2,qWest
5296,20541,2025-06-30 05:57:23,training,5,Weekly Training: +5,qWest
5296,20949,2025-06-30 14:45:53,point task,3,S55 PT1,ZootTX
5296,21256,2025-06-30 15:42:59,point task,3,S55 ISFL Week 3 Predictions,Asked Madden
5296,21577,2025-06-30 16:04:03,point task,3,S55 ISFL Week 4 Predictions ,Asked Madden
5296,22120,2025-07-03 15:12:05,point task,2,S55 ISFL Week 5 Predictions ,Asked Madden
5296,22414,2025-07-03 16:19:50,point task,3,S55 ISFL Week 6 Predictions ,Asked Madden
5296,22712,2025-07-07 07:08:37,activity check,2,Weekly Activity Check: +2,qWest
5296,22713,2025-07-07 07:08:42,training,5,Weekly Training: +5,qWest
5296,22990,2025-07-07 09:38:45,point task,3,(S55) PT #2,AustinP0027
5296,24040,2025-07-08 17:35:47,point task,3,S55 ISFL Week 8 Predictions ,Asked Madden
5296,24327,2025-07-08 17:39:23,point task,3,S55 ISFL Week 7 Predictions ,Asked Madden
5296,24743,2025-07-11 03:36:51,point task,2,S55 ISFL Week 9 Predictions ,Asked Madden
5296,25184,2025-07-14 03:37:15,point task,2,S55 ISFL Week 10 Predictions ,Asked Madden
5296,25589,2025-07-14 10:50:46,point task,3,S55 PT3,ZootTX
5296,25838,2025-07-14 20:16:31,activity check,2,Weekly Activity Check: +2,qWest
5296,25839,2025-07-14 20:16:39,training,5,Weekly Training: +5,qWest
5296,26750,2025-07-17 15:20:30,point task,3,S55 ISFL Week 12 Predictions ,Asked Madden
5296,27413,2025-07-21 13:54:33,point task,3,S55 PT4,ZootTX
5296,27906,2025-07-23 15:34:35,point task,2,S55 ISFL Week 13 Predictions ,Asked Madden
5296,28291,2025-07-23 21:30:01,activity check,2,Weekly Activity Check: +2,qWest
5296,28292,2025-07-23 21:30:07,training,5,Weekly Training: +5,qWest
5296,28813,2025-07-26 05:30:12,point task,3,S55 ISFL Week 16 Predictions ,Asked Madden
5296,29016,2025-07-27 10:20:16,point task,10,(S55) Regular Season Preds,AustinP0027
5296,29851,2025-07-29 09:10:51,point task,3,S55 PT5,ZootTX
5296,30035,2025-07-31 08:53:28,activity check,2,Weekly Activity Check: +2,qWest
5296,30036,2025-07-31 08:53:31,training,5,Weekly Training: +5,qWest
5296,30433,2025-08-02 10:14:10,training camp,8,Team Training Camp: +8,qWest
5296,30434,2025-08-02 10:14:28,seasonal equipment,30,Seasonal Equipment: +30,qWest
5296,30582,2025-08-02 22:09:10,point task,4,S55 Playoff Predictions,lemonoppy
5296,31549,2025-08-05 15:56:16,activity check,2,Weekly Activity Check: +2,qWest
5296,31550,2025-08-05 15:56:19,training,5,Weekly Training: +5,qWest
5296,31920,2025-08-09 21:31:58,point task,8,S56 First Rounders,TubaDeus
5296,32752,2025-08-15 08:20:53,activity check,2,Weekly Activity Check: +2,qWest
5296,32753,2025-08-15 08:20:56,training,5,Weekly Training: +5,qWest
5296,33246,2025-08-18 14:14:19,activity check,2,Weekly Activity Check: +2,qWest
5296,33247,2025-08-18 14:14:21,training,5,Weekly Training: +5,qWest
5296,33793,2025-08-23 01:38:09,point task,1,S56 ISFL Week 1 Predictions ,Asked Madden
5296,34103,2025-08-23 02:22:26,point task,3,S56 ISFL Week 2 Predictions ,Asked Madden
5296,34542,2025-08-25 02:59:38,activity check,2,Weekly Activity Check: +2,qWest
5296,34543,2025-08-25 02:59:42,training,5,Weekly Training: +5,qWest
5296,35030,2025-08-25 14:27:33,point task,3,S56 PT#1 - Youth Camp,ZootTX
5296,35442,2025-08-27 15:58:33,point task,2,S56 ISFL Week 3 Predictions ,Asked Madden
5296,35810,2025-08-29 01:54:46,point task,2,S56 ISFL Week 4 Predictions ,Asked Madden
5296,36075,2025-08-29 04:10:41,point task,4,S56 ISFL Week 5 Predictions ,Asked Madden
5296,36347,2025-08-29 04:25:24,point task,4,S56 ISFL Week 6 Predictions ,Asked Madden
5296,36630,2025-08-30 20:45:32,point task,1,S54 Community Ballot,TubaDeus
5296,36761,2025-08-30 20:49:25,point task,1,S55 Community Ballot,TubaDeus
5296,37255,2025-09-01 14:56:14,point task,3,S56 PT#2,ZootTX
5296,37871,2025-09-05 15:14:00,point task,2,S56 ISFL Week 7 Predictions ,Asked Madden
5296,38132,2025-09-05 15:15:52,point task,3,S56 ISFL Week 8 Predictions ,Asked Madden
5296,38401,2025-09-05 15:29:15,point task,3,S56 ISFL Week 9 Predictions ,Asked Madden
5296,38547,2025-09-07 08:16:19,activity check,2,Weekly Activity Check: +2,qWest
5296,38548,2025-09-07 08:17:55,training,5,Weekly Training: +5,qWest
5296,39015,2025-09-08 14:27:56,point task,3,S56 PT#3,ZootTX
5296,39281,2025-09-10 12:22:20,activity check,2,Weekly Activity Check: +2,qWest
5296,39282,2025-09-10 12:22:24,training,5,Weekly Training: +5,qWest
5296,39570,2025-09-12 16:12:36,point task,3,S56 ISFL Week 10 Predictions ,Asked Madden
5296,39822,2025-09-12 16:15:08,point task,1,S56 ISFL Week 11 Predictions ,Asked Madden
5296,40079,2025-09-12 16:16:09,point task,3,S56 ISFL Week 12 Predictions ,Asked Madden
5296,40287,2025-09-15 01:20:04,activity check,2,Weekly Activity Check: +2,qWest
5296,40288,2025-09-15 01:20:22,training,5,Weekly Training: +5,qWest
5296,40749,2025-09-15 14:54:10,point task,3,S56 PT #4,ZootTX
5296,41222,2025-09-20 01:44:10,point task,2,S56 ISFL Week 13 Predictions ,Asked Madden
5296,41476,2025-09-20 01:45:08,point task,3,S56 ISFL Week 14 Predictions ,Asked Madden
5296,41742,2025-09-20 01:45:54,point task,2,S56 ISFL Week 15 Predictions ,Asked Madden
5296,42115,2025-09-22 09:17:03,point task,6,S56 Regular Season Preds,AustinP0027
5296,42452,2025-09-22 10:50:21,fantasy,1,S56 Fantasy,lemonoppy
5296,42797,2025-09-22 16:58:25,point task,3,S56 PT#5,ZootTX
5296,42942,2025-09-24 08:24:34,activity check,2,Weekly Activity Check: +2,qWest
5296,42943,2025-09-24 08:24:38,training,5,Weekly Training: +5,qWest
5296,43189,2025-09-26 15:25:09,point task,2,S56 ISFL Week 16 Predictions ,Asked Madden
5296,43725,2025-09-27 08:20:00,regression,-320,S57 Regression: 320 TPE,lemonoppy
5296,43951,2025-09-27 17:31:49,training camp,8,Team Training Camp: +8,qWest
5296,43952,2025-09-27 17:31:57,seasonal equipment,30,Seasonal Equipment: +30,qWest
5296,44483,2025-09-29 16:22:50,activity check,2,Weekly Activity Check: +2,qWest
5296,44484,2025-09-29 16:22:54,training,5,Weekly Training: +5,qWest
5296,44944,2025-10-06 02:38:31,activity check,2,Weekly Activity Check: +2,qWest
5296,44945,2025-10-06 02:38:36,training,5,Weekly Training: +5,qWest
5296,45614,2025-10-10 16:24:16,point task,8,S57 First Rounders,AustinP0027
5296,45901,2025-10-13 03:14:22,activity check,2,Weekly Activity Check: +2,qWest
5296,45902,2025-10-13 03:14:26,training,5,Weekly Training: +5,qWest
5296,46632,2025-10-18 00:19:19,point task,1,S57 ISFL Week 1 Predictions ,Asked Madden
5296,46887,2025-10-18 00:20:31,point task,3,S5z7 ISFL Week 2 Predictions ,Asked Madden
5296,47239,2025-10-20 02:16:37,activity check,2,Weekly Activity Check: +2,qWest
5296,47240,2025-10-20 02:16:41,training,5,Weekly Training: +5,qWest
5296,47594,2025-10-20 11:29:04,point task,3,S57 PT#1,ZootTX
5296,48230,2025-10-26 11:15:03,point task,3,S57 W3 Predictions,lemonoppy
5296,48496,2025-10-26 11:21:02,point task,3,S57 W4 Predictions,lemonoppy
5296,48754,2025-10-26 11:24:12,point task,3,S57 W5 Predictions,lemonoppy
5296,49010,2025-10-26 11:28:05,point task,2,S57 W6 Predictions,lemonoppy
5296,49268,2025-10-26 11:31:02,point task,3,S57 W7 Predictions,lemonoppy
5296,49375,2025-10-26 11:35:50,point task,1,S56 Community Ballot,lemonoppy
5296,50143,2025-10-27 11:38:31,point task,3,S57 PT#2,ZootTX
5296,50550,2025-10-28 12:07:12,point task,2,S57 W8 Predictions,lemonoppy
5296,50625,2025-10-28 13:56:50,activity check,2,Weekly Activity Check: +2,qWest
5296,50626,2025-10-28 13:56:54,training,5,Weekly Training: +5,qWest
5296,50892,2025-10-29 22:54:00,point task,2,S57 W9 Predictions,lemonoppy
5296,51256,2025-11-02 18:04:28,point task,2,S57 W10,lemonoppy
5296,51749,2025-11-03 11:31:31,point task,3,S57 PT#3,ZootTX
5296,51860,2025-11-03 15:01:24,activity check,2,Weekly Activity Check: +2,qWest
5296,51861,2025-11-03 15:01:36,training,5,Weekly Training: +5,qWest
5296,52161,2025-11-04 11:02:37,point task,4,S57 W11 Predictions,lemonoppy
5296,52590,2025-11-08 15:13:36,point task,3,S57 W12 Predictions,lemonoppy
5296,52854,2025-11-08 15:14:57,point task,2,S57 W13 Predictions,lemonoppy
5296,53181,2025-11-10 11:22:55,activity check,2,Weekly Activity Check: +2,qWest
5296,53182,2025-11-10 11:22:59,training,5,Weekly Training: +5,qWest
5296,53548,2025-11-11 14:51:06,point task,3,S57 PT#4,ZootTX
5296,53798,2025-11-12 11:26:05,point task,2,S57 W14 Predictions,lemonoppy
5296,54067,2025-11-12 22:10:32,point task,3,S57 W15 Predictions,lemonoppy
5296,54418,2025-11-16 14:24:42,point task,3,S57 W16 Predictions,lemonoppy
5296,54555,2025-11-16 14:32:45,fantasy,3,S57 Fantasy,lemonoppy
5296,54649,2025-11-17 05:44:06,activity check,2,Weekly Activity Check: +2,qWest
5296,54650,2025-11-17 05:44:11,training,5,Weekly Training: +5,qWest
5296,55034,2025-11-17 16:11:39,point task,3,S57 PT#5,ZootTX
5296,55669,2025-11-21 11:08:08,point task,8,S57 Season Preds,AustinP0027
5296,56001,2025-11-21 22:09:56,prediction,4,S57 Playoff Results,AustinP0027
5296,56287,2025-11-22 09:45:42,regression,-364,S58 Regression: 364 TPE,lemonoppy
5296,56675,2025-11-23 05:54:26,seasonal equipment,30,Seasonal Equipment: +30,qWest
5296,56676,2025-11-23 05:54:28,training camp,8,Team Training Camp: +8,qWest
5296,56933,2025-11-24 09:35:09,activity check,2,Weekly Activity Check: +2,qWest
5296,56934,2025-11-24 09:35:26,training,5,Weekly Training: +5,qWest
5296,57756,2025-12-01 11:55:12,activity check,2,Weekly Activity Check: +2,qWest
5296,57757,2025-12-01 11:55:16,training,5,Weekly Training: +5,qWest
5296,58055,2025-12-02 15:42:40,point task,9,S58 First Rounders,lemonoppy
5296,58232,2025-12-02 15:46:21,point task,1,S58 Host City Voting,lemonoppy
5296,58725,2025-12-08 02:57:10,activity check,2,Weekly Activity Check: +2,qWest
